a,"[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]"
b,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]"
rr,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
z,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 0]"
e,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]"
i,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]"
m,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0]"
t,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 1]"
o,"[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]"
d,"[0, 1, 1, 0, 1, 0, 0, 0, 1, 1]"
n,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0]"
ts,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1]"
u,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]"
f,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]"
v,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]"
y,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]"
g(u),"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]"
p,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0]"
h,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
