b,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]"
f,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]"
e,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]"
t,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 1]"
g,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]"
i,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]"
s,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 1]"
l,"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]"
o,"[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]"
c,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0]"
m,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0]"
u,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]"
k,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
n,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0]"
aa,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
x,"[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]"
w,"[0, 1, 1, 0, 1, 0, 1, 1, 1, 0]"
ee,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 1]"
d,"[0, 1, 1, 0, 1, 0, 0, 0, 1, 1]"
h,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0]"
ii,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]"
y,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
oo,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1]"
r,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
uu,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]"
