a,"[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]"
ГЬ,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0]"
h,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0]"
Ж,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 1]"
ž,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 1]"
q’,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0]"
Н,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 1]"
n,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0]"
С,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 1]"
s,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 1]"
ḥ,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0]"
кв,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0]"
АЬ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
ä,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
ГЪ,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 1]"
З,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
z,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
o,"[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]"
t,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 1]"
ХЬ,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0]"
ẋ,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0]"
č’,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
ааӀ,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
о́о,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1]"
хъв,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0]"
i,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]"
ОЬ,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
ö,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
t’,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 1]"
Ш,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
š,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
ооӀ,"[0, 0, 0, 1, 1, 0, 1, 1, 0, 1]"
хх,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1]"
Л,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 1]"
l,"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]"
u,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]"
жв,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 1]"
Б,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]"
b,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]"
Д,"[0, 1, 1, 0, 1, 0, 0, 0, 1, 1]"
d,"[0, 1, 1, 0, 1, 0, 0, 0, 1, 1]"
Й,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
j,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
p,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]"
УЬ,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1]"
ü,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1]"
Ъ,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 1]"
’,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]"
зв,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 0]"
ккъ,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0]"
сс,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0]"
В,"[1, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
w,"[0, 1, 1, 0, 1, 0, 1, 1, 1, 0]"
Е,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
(j)e,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]"
k,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1]"
p’,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0]"
e,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]"
дв,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1]"
Г,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]"
g,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]"
ЕӀ,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 1]"
k’,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
М,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 1]"
m,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0]"
Р,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 1]"
r,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
Х,"[1, 0, 0, 0, 0, 1, 1, 1, 0, 1]"
x,"[1, 0, 0, 0, 0, 1, 1, 1, 0, 1]"
ЭӀ,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 1]"
