A,"[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]"
M,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0]"
V,"[1, 0, 0, 1, 0, 1, 0, 0, 1, 0]"
B,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]"
N,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0]"
W,"[0, 1, 1, 0, 1, 0, 1, 1, 1, 0]"
D,"[0, 1, 1, 0, 1, 0, 0, 0, 1, 1]"
O,"[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]"
Y,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
E,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]"
P,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0]"
gw,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]"
G,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]"
R,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1]"
kw,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0]"
I,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]"
S,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 1]"
K,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
T,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 1]"
L,"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]"
U,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]"
