a,"[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]"
oo,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1]"
b,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0]"
y,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
aa,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
’,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]"
e,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]"
d,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 1]"
ee,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 1]"
u,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]"
g,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
ɛ,"[1, 1, 1, 0, 0, 1, 0, 1, 0, 0]"
uu,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]"
m,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0]"
ɛɛ,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 1]"
n,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0]"
i,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]"
ii,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]"
t,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 1]"
o,"[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]"
w,"[0, 1, 1, 0, 1, 0, 1, 1, 1, 0]"
